filename,a,b,mae,Temperature,SOC,Cell_type,Chemistry
C00212_sum.json,0.24957203881916712,0.7069912232502356,0.15071562071304534,24,100,K2 Energy LFP18650E,LFP
C00213_sum.json,0.19733503359447013,0.7851594708159624,0.17627177111860703,24,100,K2 Energy LFP18650E,LFP
C00075_sum.json,1.4329376484560794,0.8629704298830125,0.07596907591377829,60,100,Ultralife UBP001,LCO
C00135_sum.json,0.4280095625922051,0.7080597555888867,0.12442767289278206,45,50,K2 Energy LFP18650P,LFP
C00134_sum.json,0.3513905678116771,0.7568557712797261,0.11990789411982679,45,50,K2 Energy LFP18650P,LFP
C00142_sum.json,1.0522253899951182,0.6247099535110567,0.06688475103726274,60,50,K2 Energy LFP18650P,LFP
C00143_sum.json,1.0593708195169986,0.6450251818708688,0.06506710163114526,60,50,K2 Energy LFP18650P,LFP
C00003_sum.json,0.11932083045813684,0.7573091270068074,0.15579177190929036,24,50,Panasonic NCR18650GA,NCA
C00002_sum.json,0.11253573926171612,0.7663176132867573,0.1327138896181097,24,50,Panasonic NCR18650GA,NCA
C00199_sum.json,0.00126145760865243,1.2468324544149787,0.05758960860658533,24,50,Tenergy 302030,LCO
C00198_sum.json,0.010199196752349983,0.9843898089364389,0.07431154417026872,24,50,Tenergy 302030,LCO
C00091_sum.json,0.3437009294715381,0.5835137901467835,0.14098899656583677,24,50,Ultralife 502030,LCO
C00090_sum.json,0.47416825222573317,0.5406025749697733,0.1156899541526777,24,50,Ultralife 502030,LCO
C00069_sum.json,0.15014503737263993,1.1213678558003308,0.16846591139275446,24,100,Ultralife UBP001,LCO
C00068_sum.json,0.09435435736263297,1.2389337015657393,0.1711656314701789,24,100,Ultralife UBP001,LCO
C00020_sum.json,0.9250899037899869,1.0287586390300478,0.15083923126076115,60,100,Panasonic NCR18650GA,NCA
C00021_sum.json,0.8284999301058846,1.1045042634735498,0.11649613563597445,60,100,Panasonic NCR18650GA,NCA
C00128_sum.json,0.5598153955126202,0.5507227761532423,0.11214807786507208,24,100,K2 Energy LFP18650P,LFP
C00129_sum.json,0.6045736948506049,0.5214263769463282,0.08746376180152034,24,100,K2 Energy LFP18650P,LFP
C00057_sum.json,0.6125997462677901,0.9900590859170961,0.39712303645518715,60,100,Panasonic NCR18650B,NCA
C00231_sum.json,1.313919058318902,0.6775374481998373,0.1061104281898237,60,100,K2 Energy LFP18650E,LFP
C00230_sum.json,1.3855319781023854,0.6728668553383367,0.1235213050970529,60,100,K2 Energy LFP18650E,LFP
C00056_sum.json,1.1076231689448264,0.7603828677955606,0.3765452987084643,60,100,Panasonic NCR18650B,NCA
C00122_sum.json,0.14109456660401065,0.6901642274340523,0.09316247941456458,24,50,K2 Energy LFP18650P,LFP
C00123_sum.json,0.15911371857993117,0.6579830806936933,0.08732707016794403,24,50,K2 Energy LFP18650P,LFP
C00205_sum.json,0.16428384889724157,0.7411589894021233,0.1877090147927921,24,50,K2 Energy LFP18650E,LFP
C00204_sum.json,0.011034525816718165,0.9466550618733938,0.010459269338011268,24,50,Tenergy 302030,LCO
C00086_sum.json,1.2770752324308636,0.41114389369659843,0.16678793541357825,24,50,Ultralife 502030,LCO
C00087_sum.json,0.6249417870424796,0.5117238311375396,0.23014179170451352,24,50,Ultralife 502030,LCO
C00014_sum.json,1.1111893267541155,0.823697224582838,0.09546102503444034,60,50,Panasonic NCR18650GA,NCA
C00015_sum.json,1.1492482279694842,0.8085446778748513,0.10182293544054133,60,50,Panasonic NCR18650GA,NCA
C00208_sum.json,0.13837012739797888,0.7701514465034023,0.21385888213108173,24,50,K2 Energy LFP18650E,LFP
C00209_sum.json,0.12564521399742912,0.8057241657902974,0.18244386393037057,24,50,K2 Energy LFP18650E,LFP
C00241_sum.json,5.295178589360546,0.5676773121908267,4.736951571734001e-15,85,100,K2 Energy LFP18650E,LFP
C00236_sum.json,4.304982598324671,0.5822100813158695,4.736951571734001e-15,85,50,K2 Energy LFP18650E,LFP
C00050_sum.json,1.3438000024776995,0.5873473226441316,0.36194755142285207,45,100,Panasonic NCR18650B,NCA
C00051_sum.json,1.1527735558988184,0.607112989873948,0.3918273518669692,45,100,Panasonic NCR18650B,NCA
C00237_sum.json,4.170572442382365,0.6084296723648883,4.736951571734001e-15,85,50,K2 Energy LFP18650E,LFP
C00111_sum.json,2.391588406264418,0.7002921202051722,4.736951571734001e-15,60,100,Sony-Murata US18650VTC6,NMC
C00110_sum.json,2.320150323330722,0.7074384062330639,0.0,60,100,Sony-Murata US18650VTC6,NMC
C00182_sum.json,0.321050069432037,1.2417624301564216,0.5020467366877142,60,100,Tenergy 302030,LCO
C00019_sum.json,0.9124390443681115,1.08695164312781,0.128089503833003,60,100,Panasonic NCR18650GA,NCA
C00018_sum.json,1.0821986448022376,0.8207331591157363,0.10485561413042256,60,50,Panasonic NCR18650GA,NCA
C00125_sum.json,0.1560486282739566,0.6668159436678471,0.08683621572385812,24,50,K2 Energy LFP18650P,LFP
C00124_sum.json,0.14300348041209715,0.6945829668863664,0.09516648416544982,24,50,K2 Energy LFP18650P,LFP
C00202_sum.json,0.0100276475561179,0.954084611305002,0.003035489717160544,24,50,Tenergy 302030,LCO
C00065_sum.json,0.08239318755032023,1.25970782676927,0.16879767003158955,24,100,Ultralife UBP001,LCO
C00203_sum.json,0.005476344387129653,1.0515151756445216,0.042785399529890356,24,50,Tenergy 302030,LCO
C00013_sum.json,1.1684292013844697,0.8124112036428066,0.10272167332663429,60,50,Panasonic NCR18650GA,NCA
C00012_sum.json,0.28315467179888804,0.6381970664949004,0.3684234580673433,24,100,Panasonic NCR18650GA,NCA
C00189_sum.json,0.0039055246844643013,1.10526019133148,0.10164577480033488,24,50,Tenergy 302030,LCO
C00188_sum.json,0.021388784881805838,0.8677336273234983,0.08319203698314712,24,50,Tenergy 302030,LCO
C00138_sum.json,0.7272027872223248,0.6813480812135433,0.11661200517535705,45,100,K2 Energy LFP18650P,LFP
C00139_sum.json,0.7231564776536934,0.6693377710466029,0.11255953820064292,45,100,K2 Energy LFP18650P,LFP
C00194_sum.json,0.023936979576888007,0.8440177130770525,0.08828675276989047,24,50,Tenergy 302030,LCO
C00195_sum.json,0.005209404137638127,1.0905106311477832,0.13355581282732487,24,50,Tenergy 302030,LCO
C00106_sum.json,0.4741448121645382,0.889963003596293,0.17307156695579198,24,100,Sony-Murata US18650VTC6,NMC
C00107_sum.json,0.5018588553092596,0.8768338883612871,0.16832755654643808,24,100,Sony-Murata US18650VTC6,NMC
C00221_sum.json,0.9134138721591769,0.6400902331119528,0.049261661940523116,45,100,K2 Energy LFP18650E,LFP
C00047_sum.json,0.4191926972401485,0.8041727347597829,0.19313712368266658,45,50,Panasonic NCR18650B,NCA
C00046_sum.json,0.5387868557801425,0.65762580497644,0.3004754619855143,24,100,Panasonic NCR18650B,NCA
C00220_sum.json,0.9428910174584997,0.6301934212373655,0.05849170085738414,45,100,K2 Energy LFP18650E,LFP
C00215_sum.json,0.4737864689481057,0.7480519720691756,0.04796445738127195,45,50,K2 Energy LFP18650E,LFP
C00073_sum.json,1.7596390108110933,0.9960132304643584,0.03421903761509526,60,100,Ultralife UBP001,LCO
C00072_sum.json,1.618233113410838,0.9730598088082258,0.007969306924962893,60,100,Ultralife UBP001,LCO
C00214_sum.json,0.31637561161052336,0.6628603072694678,0.17118508166072624,24,100,K2 Energy LFP18650E,LFP
C00132_sum.json,0.3953077149883966,0.7455751759422452,0.10772026050767786,45,50,K2 Energy LFP18650P,LFP
C00133_sum.json,0.38805192395288485,0.7056281045593634,0.15161337628890456,45,50,K2 Energy LFP18650P,LFP
C00145_sum.json,0.9999928377369732,0.6673844455230717,0.09365454122783223,60,50,K2 Energy LFP18650P,LFP
C00144_sum.json,1.0754575774632225,0.6380541113144532,0.08486323832360988,60,50,K2 Energy LFP18650P,LFP
C00004_sum.json,0.11367539027332417,0.7680989138616685,0.1536102522551405,24,50,Panasonic NCR18650GA,NCA
C00005_sum.json,0.1263658636728077,0.7531365350144104,0.12869004173632823,24,50,Panasonic NCR18650GA,NCA
